,0
1279,2099762.0202884716
1280,2117467.189008786
1281,2114639.192181281
1282,2139418.562623601
1283,2155240.663497746
1284,2158538.2414059285
1285,2189441.898647055
1286,2181703.1588928225
1287,2185752.196800909
1288,2200162.773013155
1289,2195220.2272876855
1290,2177988.260099726
1291,2191881.3272358975
1292,2188747.186424389
1293,2200754.1976254396
1294,2201491.531632619
1295,2209104.4828833
1296,2226903.0134957912
1297,2235094.299883714
1298,2215092.1445447477
1299,2245264.9432680504
1300,2258059.742859687
1301,2261167.1421464416
1302,2265659.828909526
1303,2261582.3801035904
1304,2240108.463235108
1305,2237385.0739122517
1306,2205556.4938562457
1307,2196193.0355824498
1308,2220958.809516136
1309,2233099.5523404204
1310,2222786.8964302693
1311,2241372.7054393715
1312,2248073.522909711
1313,2239065.1921412824
1314,2252170.096689338
1315,2232247.180813146
1316,2222179.131074937
1317,2231113.752350676
1318,2251755.983612957
1319,2268498.4579685754
1320,2278045.8219027636
1321,2273761.886577597
1322,2254807.9645138276
1323,2223200.439106665
1324,2222789.0427990817
1325,2242658.3364684395
1326,2202834.677493083
1327,2175748.7443089415
1328,2191759.6900138515
1329,2203968.4792517605
1330,2233405.0141922343
1331,2243234.0260100863
1332,2251870.246458448
1333,2266489.549466123
1334,2266206.651729637
1335,2261426.0701216147
1336,2246796.227331883
1337,2250477.8357803486
1338,2260708.3696267875
1339,2278713.2234657975
1340,2273217.705713335
1341,2261711.7446449767
1342,2257293.246821068
1343,2236693.3806779
1344,2253755.3758659763
1345,2256487.718761388
1346,2261119.8697179263
1347,2281995.479175252
1348,2281846.031501063
1349,2270216.425830275
1350,2240637.302570032
1351,2243178.2137183165
1352,2249510.888300318
1353,2237653.65846752
1354,2254966.944634496
1355,2254574.847143542
1356,2265913.191404941
1357,2274891.2886088993
1358,2277743.2398056057
1359,2288830.301883184
1360,2289649.5644143415
1361,2296566.7098170184
1362,2304407.037950555
1363,2302252.018273686
1364,2315008.190622796
1365,2330983.493530589
1366,2335072.9424351417
1367,2335643.218949533
1368,2321701.0321918665
1369,2302575.0712085413
1370,2304073.1603222764
1371,2305381.73484499
1372,2311337.651346481
1373,2328392.8999160165
1374,2328349.926853921
1375,2337308.367576543
1376,2334738.042507172
1377,2318197.7898061704
1378,2326823.596010858
1379,2320159.7987185405
1380,2317536.80913106
1381,2312337.294543059
1382,2323269.807975425
1383,2325062.16856112
1384,2335230.6985480143
1385,2324893.7400944703
1386,2309763.7860131916
1387,2312771.870905874
1388,2302362.3476907928
1389,2309441.284006426
1390,2319588.9166834364
1391,2324649.086393394
1392,2333436.8786251605
1393,2308817.190675733
1394,2325904.6937475074
1395,2320337.974104793
1396,2330278.304493428
1397,2339876.804168465
1398,2337407.134631726
1399,2332504.4762390363
1400,2334217.6027269517
1401,2318330.0206743614
1402,2307623.189942387
1403,2265451.353414064
1404,2251425.3481113375
1405,2263163.661442699
1406,2247513.9402918685
1407,2253261.7651855126
1408,2245545.778594096
1409,2278186.028399283
1410,2274189.9245830392
1411,2271623.7310120245
1412,2284639.8620390347
1413,2290879.1192428013
1414,2283908.7038184176
1415,2315903.8674922497
1416,2327733.7555055385
1417,2338357.946408474
1418,2345632.148629959
1419,2341181.3849779484
1420,2351978.715734416
1421,2353635.4377326486
1422,2354018.5789075606
1423,2353651.6582908
1424,2356538.7245371155
1425,2356986.2683969787
1426,2356018.6009390634
1427,2361963.5325990645
1428,2373151.82834835
1429,2367833.782265674
1430,2350818.4898927747
1431,2359353.24951528
1432,2356570.8485756237
1433,2355362.091863178
1434,2363862.669910266
1435,2374665.206169262
1436,2384488.0436105505
1437,2400986.4336556424
1438,2399236.9191713976
1439,2381938.14529169
1440,2368884.408380441
1441,2394228.603960732
1442,2358893.382753459
1443,2368626.24924683
1444,2361314.935318162
1445,2353334.573094902
1446,2312584.423038353
1447,2313173.7878488563
1448,2345338.935539193
1449,2343272.289975147
1450,2303786.0960215265
1451,2345594.3424216304
1452,2293356.805265163
1453,2267231.0670931
1454,2229819.252203433
1455,2225834.5028119124
1456,2207030.196578501
1457,2196472.062101759
1458,2237925.034923794
1459,2251753.776107349
1460,2289057.72453372
1461,2268138.2355640437
1462,2312539.4136288576
1463,2342700.0012219516
1464,2340862.0348937283
1465,2369930.6833883533
1466,2367226.156456031
1467,2386649.6869121343
1468,2412000.678276173
1469,2406740.013906445
1470,2408802.736541463
1471,2425365.464957834
1472,2438133.822214249
1473,2440601.6803989676
1474,2452644.645533002
1475,2447667.170645792
1476,2448424.356119149
1477,2463332.587035403
1478,2468194.970699957
1479,2467813.6275853543
1480,2482051.6099625938
1481,2477287.766004026
1482,2479414.823291623
1483,2495496.588409428
1484,2488491.521837455
1485,2476155.5925129442
1486,2478842.5981106916
1487,2480064.3786140033
1488,2462339.895446935
1489,2483069.3483190695
1490,2492883.004627734
1491,2496517.884891987
1492,2510762.2603325057
1493,2502294.0191085343
1494,2499377.4461239325
1495,2453850.4952752106
1496,2465807.4281972353
1497,2417197.389203807
1498,2406887.6257443256
1499,2397004.9461992215
1500,2434194.0568636176
1501,2499435.9468541397
1502,2499903.1076751547
1503,2522386.0103049213
1504,2520839.3742271448
1505,2520989.3892519223
1506,2524248.0805503447
1507,2524762.657017915
1508,2519283.7599313613
1509,2498285.9177688016
1510,2495949.146014409
1511,2445966.7434411636
1512,2422006.1695543826
1513,2454159.954027411
1514,2502385.8623180916
1515,2474896.465873151
1516,2465173.296515751
1517,2457215.934462086
1518,2426821.1931232335
1519,2414440.9182197405
1520,2445855.9781253776
1521,2435551.9125534114
1522,2449291.444241257
1523,2496757.1402349486
1524,2473255.1553620906
1525,2473738.7824769896
1526,2453266.011214175
1527,2426279.7756987982
1528,2462853.5599420094
1529,2413908.4049101053
1530,2440446.295975286
1531,2484571.3473395254
1532,2471168.6841893136
1533,2505473.201541231
1534,2511169.1946236086
1535,2493039.690156274
1536,2518281.302821537
1537,2512059.048091104
1538,2531782.2684800513
1539,2536984.1070919656
1540,2546523.8805640005
1541,2544580.6414092295
1542,2540037.990501858
1543,2555783.329794473
1544,2554297.380713178
1545,2573036.030624283
1546,2569006.2384177367
1547,2571185.710738344
1548,2559226.7865780666
1549,2580160.0492051323
1550,2561860.935352602
1551,2548224.1739490107
1552,2551898.4487747513
1553,2508767.901990774
1554,2528605.613016043
1555,2472604.0827973625
1556,2467400.6373539087
1557,2516521.5213025813
1558,2494960.598634037
1559,2530941.26706275
1560,2510740.15728251
1561,2534683.998891442
1562,2513116.7943992005
1563,2539202.8577897786
1564,2533094.950937245
1565,2527438.5255439356
1566,2482066.759091575
1567,2478845.323956441
1568,2493549.6362158866
1569,2531260.2709536017
1570,2506820.4481765614
1571,2492442.9568804256
1572,2501529.0702976333
1573,2519071.5201271866
1574,2520783.671508303
1575,2525559.1687940825
1576,2536889.925328109
1577,2542176.2032230357
1578,2527849.0186109855
1579,2536907.0608028327
1580,2554067.999227774
1581,2543327.1957859094
1582,2505609.118268949
1583,2528773.8124208907
1584,2521272.6696006153
1585,2532368.105596311
1586,2525382.7819253304
1587,2520660.024280301
1588,2506041.9457371808
1589,2510938.629210662
1590,2497860.478314561
1591,2477198.5381142953
1592,2502190.261947123
1593,2518785.365674665
1594,2495473.235229133
1595,2485059.4146301746
1596,2498575.310795478
1597,2538525.6427791403
1598,2533482.416227013
1599,2526505.2760348315
1600,2527819.238689635
1601,2553114.584766375
1602,2559271.847385615
1603,2564581.559087196
1604,2556058.9625861193
1605,2548694.4668061864
1606,2549877.763795171
1607,2546614.8051612675
1608,2522021.384005685
1609,2544186.321296652
1610,2543740.344393178
1611,2528314.425502374
1612,2533590.5623498457
1613,2533163.846467733
1614,2550933.1040526633
1615,2533614.513566393
1616,2519942.9331690758
1617,2506237.1686095237
1618,2507195.890261827
1619,2537620.0187625117
1620,2547270.8497216804
1621,2528758.019384549
1622,2504828.2554138443
1623,2520999.5330093643
1624,2528434.689252708
1625,2555057.753974856
1626,2542470.8830689983
1627,2557834.4835250387
1628,2563605.7987011755
1629,2535280.7566605657
1630,2521066.386337314
1631,2526325.324908527
1632,2472047.0645500426
1633,2476311.7179958113
1634,2492982.0718156174
1635,2484492.80465241
1636,2475976.735981702
1637,2489765.273724233
1638,2448534.132276346
1639,2462648.459328774
1640,2492108.815454776
1641,2520913.1597422063
1642,2535351.6721420167
1643,2528928.409028814
1644,2532573.2235530955
1645,2520927.4990199814
1646,2516630.6056576096
1647,2487498.99806829
1648,2489618.0297101433
1649,2443723.3050406547
1650,2410499.1594940526
1651,2395683.191540712
1652,2423486.374371681
1653,2438742.5033874842
1654,2443351.1971642184
1655,2436900.8932804596
1656,2426480.2151237717
1657,2430177.449579685
1658,2442058.252226621
1659,2420545.031703838
1660,2402694.159599439
1661,2432562.108945534
1662,2400228.1641000668
1663,2401802.623726619
1664,2392126.3275666465
1665,2402054.3227782003
1666,2413634.541210403
1667,2400294.940942886
1668,2378334.0845840517
1669,2340913.2066341387
1670,2276322.368192455
1671,2196051.3034896436
1672,2166366.6069997335
1673,2247465.6814021817
1674,2295979.9780187886
1675,2288883.42299312
1676,2270894.2540534427
1677,2205990.4757760316
1678,2243765.866185272
1679,2251438.506663018
1680,2213080.502765987
1681,2278390.6952024624
1682,2248211.3904673806
1683,2248831.655839331
1684,2255611.101941869
1685,2243167.821697787
1686,2275402.2927247197
1687,2297738.598203975
1688,2280886.7198988628
1689,2229258.030357802
1690,2244507.342841995
1691,2215089.8755761613
1692,2204947.2706980733
1693,2198186.6697887797
1694,2210403.6072989255
1695,2167092.2409441383
1696,2185404.728647218
1697,2215400.4507801197
1698,2220254.211125286
1699,2252087.8095220127
1700,2299890.8040782525
1701,2296217.6309308484
1702,2321074.6330891396
1703,2334416.538650637
1704,2330972.8958075577
1705,2333620.510945782
1706,2324515.662147083
1707,2290886.8256455674
1708,2323161.495650045
1709,2325980.6796776294
1710,2320505.0032832394
1711,2332792.1840791125
1712,2325910.264249907
1713,2386977.6452499446
1714,2397149.5393722258
1715,2402277.1303576888
1716,2399587.996681399
1717,2424868.8010927187
1718,2416890.869938339
1719,2405916.1099647637
1720,2432948.529807544
1721,2437410.895456803
1722,2435159.35421784
1723,2442363.3823627178
1724,2462026.1114121373
1725,2437588.47366752
1726,2442357.73663395
1727,2442669.3944475497
1728,2406206.4325669194
1729,2386152.122490077
1730,2416861.6222203807
1731,2422186.745860517
1732,2449735.0340611953
1733,2453202.735812403
1734,2454412.81035464
1735,2448920.783376883
1736,2446313.988979634
1737,2442932.4020881555
1738,2446527.9053448616
1739,2430379.9507137486
1740,2455128.193386858
1741,2427143.7830093894
1742,2398623.9799341084
1743,2453261.1509648697
1744,2434952.9569320185
1745,2408115.0843963474
1746,2429393.2769613876
1747,2429124.8765567755
1748,2386001.9475634973
1749,2391305.457505323
1750,2366478.7553396123
1751,2399171.6189876706
1752,2368380.8136340724
1753,2327278.2118492126
1754,2351758.0825295197
1755,2376027.7989104567
1756,2408075.1963484804
1757,2404974.650442493
1758,2399728.4971871283
1759,2424957.8673660364
1760,2408128.3766980404
1761,2388041.0883120694
1762,2344088.0509934747
1763,2343301.2662879406
1764,2305078.8274417184
1765,2256187.6440676046
1766,2234664.060424324
1767,2237437.9730052087
1768,2238821.814695812
1769,2182646.1772684194
1770,2208981.9078605315
1771,2160252.448583539
1772,2159454.7005661586
1773,2124190.269579283
1774,2138085.2721949485
1775,2177553.3507448947
1776,2145355.350671252
1777,2199378.164660242
1778,2195352.3995889192
1779,2214248.481046915
1780,2265546.7281947043
1781,2258471.226066726
1782,2238083.55521752
1783,2267154.104355682
1784,2282619.4830232295
1785,2263310.1123567848
1786,2236573.237774792
1787,2243199.878636211
1788,2227684.5741008483
1789,2184997.6436729836
1790,2236579.2864610897
1791,2263576.1950904154
1792,2287207.587155259
1793,2273278.678063254
1794,2271522.3910602434
1795,2303967.777041742
1796,2281933.8862079564
1797,2299520.920462211
1798,2339157.4677645024
1799,2335030.4168091267
1800,2315844.2601290843
1801,2356215.5252493224
1802,2352571.1947702346
1803,2357549.1052375208
1804,2368989.5157927605
1805,2369163.5206313063
1806,2352039.6494701295
1807,2349615.6737185237
1808,2350063.9528258173
1809,2382758.5866927574
1810,2379558.0975797493
1811,2379515.5335991657
1812,2382153.2840723926
1813,2397531.4870720864
1814,2419452.445253949
1815,2417916.6619297406
1816,2410232.6151427776
1817,2407545.1367386086
1818,2407506.1956734112
1819,2418267.132236379
1820,2418684.8509370997
1821,2438437.901667782
1822,2430229.993225208
1823,2450070.7098704483
1824,2441192.8690956733
1825,2429507.5738939187
1826,2444139.055102277
1827,2424959.2927660146
1828,2425123.4005117146
1829,2426115.2570570037
1830,2453636.1199141084
1831,2479843.115762326
1832,2482503.3384997398
1833,2481198.0340685556
1834,2495754.112960998
1835,2510555.148482317
1836,2510140.710314564
1837,2500245.209185899
1838,2511743.4353336724
1839,2507641.205138732
1840,2503880.899008632
1841,2515715.050279756
1842,2493745.751272447
1843,2484676.1125187315
1844,2501777.3770370386
1845,2479030.1789965853
1846,2462180.0011391956
1847,2459950.142397297
1848,2472316.1353380675
1849,2468583.8357138266
1850,2498538.458017234
1851,2473742.1693699197
1852,2475207.7582162092
1853,2443023.0851426837
1854,2468363.775963519
1855,2443245.811744898
1856,2441610.88049984
1857,2437063.2066846583
1858,2443435.3926744764
1859,2451653.280466148
1860,2481964.323178015
1861,2500277.547565707
1862,2488255.043764877
1863,2491880.6069507743
1864,2480046.0205589975
1865,2483145.45893935
1866,2490522.74359823
1867,2486259.6003745203
1868,2501281.164735686
1869,2501695.1630080193
1870,2505957.3430517223
1871,2498912.9501087368
1872,2481977.993591298
1873,2460012.2763319574
1874,2449374.1350824926
1875,2447453.0506419637
1876,2463439.158305876
1877,2456160.8131659213
1878,2476323.047170304
1879,2481342.117702513
1880,2479194.3669755887
1881,2512115.039985316
1882,2431056.9094067584
1883,2398628.4120899984
1884,2423523.283917881
1885,2455802.967041584
1886,2492997.4350275206
1887,2495262.8006724324
1888,2478887.9897328005
1889,2484871.6127523854
1890,2486858.151947692
1891,2524526.7801861158
1892,2538556.8392394227
1893,2559780.7334812735
1894,2564173.015352958
1895,2589738.238046021
1896,2591806.576403665
1897,2600225.26482818
1898,2600401.8392075947
1899,2607314.826003078
1900,2592453.127844546
1901,2597807.145298351
1902,2594261.162321654
1903,2597412.939898169
1904,2594863.1263628835
1905,2594274.268587489
1906,2593949.1205516006
1907,2594717.8563741124
1908,2577654.590183726
1909,2580545.859341416
1910,2576699.6690772506
1911,2599472.550401091
1912,2595594.596655489
1913,2596159.687754017
1914,2594637.2651448813
1915,2613893.027641081
1916,2599232.696729204
1917,2608477.63876481
1918,2591380.0165073997
1919,2598606.5598872593
1920,2601852.6500408957
1921,2598764.8030461287
1922,2592752.4564699503
1923,2596456.8910131394
1924,2589099.396493256
1925,2590102.641229672
1926,2584992.086853606
1927,2602129.1639946774
1928,2600351.8915552357
1929,2592920.9017792647
1930,2598329.2145937043
1931,2608061.428531416
1932,2603827.2088820254
1933,2595542.635423774
1934,2599414.483691441
1935,2544940.343898058
1936,2571809.850815825
1937,2532562.165823588
1938,2530389.523226392
1939,2550221.992771885
1940,2529828.5354412072
1941,2535984.748650289
1942,2539318.2223717617
1943,2560410.5654878365
1944,2568598.8836802347
1945,2546744.3335249876
1946,2518576.4527082248
1947,2535563.0164354825
1948,2541992.2992084525
1949,2505407.8002094785
1950,2526085.5104194316
1951,2526137.0211724336
1952,2508334.6269188193
1953,2528381.5202310034
1954,2528236.7946729455
1955,2521546.8845411604
1956,2523423.670299781
1957,2499756.4216093523
1958,2501259.2177396277
1959,2499571.5845462936
1960,2509505.093699941
1961,2500472.629822043
1962,2510283.857218103
1963,2514539.3064007
1964,2512936.890290968
1965,2508326.7077772724
1966,2525151.969902993
1967,2503366.7454824722
1968,2506267.04339693
1969,2509469.8490206418
1970,2509101.921180852
1971,2508419.3030020287
1972,2493581.283509477
1973,2492583.9011305864
1974,2491274.3361301264
1975,2487973.4590240587
1976,2535283.818925382
1977,2542392.912605576
1978,2591704.405859201
1979,2645914.686210496
1980,2650238.3541902737
1981,2643563.4046701486
1982,2647163.987480354
1983,2623819.08009278
1984,2634818.5918893963
1985,2628898.647656863
1986,2633119.344941588
1987,2639359.301855989
1988,2647967.9758250043
1989,2658440.7434191112
1990,2647730.231250399
1991,2649070.651350158
1992,2664288.070135779
1993,2686588.0644837683
1994,2679463.539267884
1995,2688956.9117768635
1996,2696983.493835688
1997,2737927.8604650255
1998,2749573.1707143704
1999,2773119.0182214263
2000,2786166.7915814873
2001,2790762.5591422883
2002,2774332.9593804884
2003,2783215.002826353
2004,2778792.4387999806
2005,2792830.983825218
2006,2807595.462896506
2007,2800718.101530271
2008,2792001.847955714
2009,2791511.3545656046
2010,2795137.405495659
2011,2779951.7625376945
2012,2774460.4199439846
2013,2772026.128066561
2014,2783279.972213013
2015,2793387.1815923685
2016,2786522.8136546467
2017,2791847.327322157
2018,2785503.2493368983
2019,2782169.155487788
2020,2793693.8992302916
2021,2782584.6709152246
2022,2776887.0105601638
2023,2755172.3885708237
2024,2760145.0034045316
2025,2745941.3392331973
2026,2748739.939381977
2027,2748990.3324247217
2028,2758254.5951186027
2029,2773115.681204614
2030,2784076.7247532182
2031,2778906.331204522
2032,2756269.161683623
2033,2741077.630426099
2034,2743925.718990129
2035,2738265.6489347466
2036,2775596.895900659
2037,2771424.6052794596
2038,2775187.0216878043
2039,2777837.16608527
2040,2800685.2372025345
2041,2814066.9587409087
2042,2837235.4166701995
2043,2854813.073981709
2044,2861298.8627705798
2045,2870596.8196200407
2046,2875224.916360166
2047,2893235.8401121227
2048,2919875.8554848405
2049,2924016.655692385
2050,2925629.771961657
2051,2921129.9661079515
2052,2908651.543943089
2053,2953160.811121944
2054,2947799.7096728557
2055,2947038.1520850947
2056,2939361.1804096582
2057,2933348.2269580285
2058,2934546.758786997
2059,2942457.5188926887
2060,2947893.889831384
2061,2951942.103656679
2062,2945593.5253055184
2063,2961110.1889121435
2064,2954860.429482505
2065,2954511.727904976
2066,2952758.8003887013
2067,2910313.805941555
2068,2905205.6018560086
2069,2910835.665090052
2070,2893365.750580227
2071,2888659.280111886
2072,2911492.655581531
2073,2902641.2182710324
2074,2913671.7508743242
2075,2904805.370948353
2076,2895966.6130702193
2077,2898168.806288469
2078,2893129.063443227
2079,2895465.4546918767
2080,2896345.4878203296
2081,2898193.259811046
2082,2893391.4344427036
2083,2881706.685925051
2084,2862192.5244363537
2085,2889965.415329486
2086,2859098.354513467
2087,2849868.546544345
2088,2875924.409632569
2089,2878980.777607649
2090,2920774.5590572995
2091,2949598.3890679968
2092,2952470.0175997755
2093,2952742.784285174
2094,2943585.064536794
2095,2936352.9138681157
2096,2946495.7646640143
2097,2951149.5594906206
2098,2962472.563821822
2099,2974455.5688347435
2100,2963429.485437343
2101,2957400.8836558936
2102,2952955.3639046834
2103,2950180.2807924873
2104,2945758.1227477947
2105,2967732.512228478
2106,2969457.4533844916
2107,2903268.811421779
2108,2915957.9578057798
2109,2933894.511563166
2110,2944032.9836480315
2111,2948798.402113624
2112,2960641.782071698
2113,2964867.553644031
2114,2968520.3610537853
2115,2958801.883689664
2116,2959862.925517822
2117,2982865.429293389
2118,2992673.5328992
2119,2991888.000548844
2120,2986515.0409360076
2121,2990680.0498648197
2122,2997793.0508400397
2123,3024362.4760105074
2124,3017517.9453070774
2125,3041119.9740783344
2126,3052949.1718722195
2127,3047374.772618959
2128,3044773.182071938
2129,3070342.8174567563
2130,3065470.640166483
2131,3051248.6967898933
2132,3043292.777931848
2133,3030410.977599115
2134,3038369.0741518415
2135,3023449.063871364
2136,3039969.6861389284
2137,3021314.572060116
2138,3021654.5965847443
2139,3048612.47136702
2140,3048745.6422261945
2141,3032507.0328992787
2142,3040458.2482865793
2143,3039078.8888313263
2144,3037181.9807201177
2145,3062169.6409534933
2146,3066824.036155331
2147,3074312.8880733694
2148,3073058.78962587
2149,3056772.4415977024
2150,3069822.6088708104
2151,3058434.751909416
2152,3046585.2498385147
2153,3031112.8065484683
2154,3002666.7252108906
2155,2995542.217686147
2156,2998424.4915738693
2157,3002113.9920692663
2158,3007737.7341465354
2159,3025673.1767996955
2160,3034130.207087937
2161,3039084.9881577124
2162,3060411.30716742
2163,3060479.8626126307
2164,3050056.8201936027
2165,3051832.9347930825
2166,3028428.9094258053
2167,3024890.9059632686
2168,3041463.412144286
2169,3034057.950356667
2170,3044045.073220047
2171,3001575.214006732
2172,2989102.2090008543
2173,2998483.841941001
2174,3021521.262735846
2175,3005411.581637229
2176,2991835.686296307
2177,2993387.3045139415
2178,2992522.4764393466
2179,2998509.6840754924
2180,3010255.6654179646
2181,3028164.7502023624
2182,3030020.5014990713
2183,2975725.93785912
2184,2987992.352520872
2185,2994605.8208217914
2186,2999353.3112230217
2187,3041082.1785641625
2188,3069954.453109554
2189,3077895.87096201
2190,3098208.2643716354
2191,3102434.226072576
2192,3109929.6755978526
2193,3116525.987204029
2194,3110519.7604481396
2195,3110227.227596707
2196,3108983.8210225184
2197,3106243.6099577895
2198,3100958.752608141
2199,3105375.0703688078
2200,3107613.121492565
2201,3115655.692979001
2202,3151875.1121096383
2203,3168734.4968452384
2204,3173966.534563615
2205,3194131.229596774
2206,3194488.4304359867
2207,3196047.749998448
2208,3207099.713800825
2209,3215746.6517396634
2210,3214462.147580503
2211,3212631.2018069406
2212,3221711.765425147
2213,3214089.1118454384
2214,3227721.8875558972
2215,3233195.6576060583
2216,3263010.7149777384
2217,3268521.8344976045
2218,3323478.233969135
2219,3325259.0626524286
2220,3322820.83161906
2221,3322399.3145756763
2222,3289704.6365281423
2223,3292671.114847242
2224,3306315.362363453
2225,3314925.210353306
2226,3309382.215663683
2227,3286608.6917182044
2228,3281403.624225453
2229,3286763.6773586594
2230,3268555.5486150556
2231,3263165.1815330465
2232,3270868.1555453343
2233,3266411.552025107
2234,3250447.737177661
2235,3305349.726442624
2236,3289452.5251715314
2237,3304042.4649885385
2238,3321247.1619100124
2239,3298773.164343113
2240,3303002.2787789186
2241,3308862.6287163827
2242,3346552.0507910084
2243,3372342.0506357993
2244,3419195.4900740166
2245,3408992.0972094117
2246,3419208.0138382846
2247,3404844.001301835
2248,3397645.6072911317
2249,3410825.0085327453
2250,3408326.839115502
2251,3415123.552388109
2252,3424966.114112567
2253,3435721.979949775
2254,3421055.30108807
2255,3434951.6219223565
2256,3457632.355441862
2257,3454229.1527762106
2258,3444522.253526956
2259,3451924.499287056
2260,3447857.9470613077
2261,3450208.544581263
2262,3452309.7688012333
2263,3453617.864450275
2264,3439958.4102023747
2265,3445964.3681146707
2266,3459642.898626659
2267,3494406.79832106
2268,3514265.239973444
2269,3508054.23001027
2270,3526918.3611362623
2271,3518844.33126206
2272,3540377.745576794
2273,3568709.7040019487
2274,3565223.76590311
2275,3589737.243702358
2276,3579491.1501850015
2277,3609123.2310661073
2278,3628994.955969291
2279,3612420.5657307687
2280,3633793.471229681
2281,3674512.517460584
2282,3716389.7046611146
2283,3699511.8958813045
2284,3651495.0709895203
2285,3638051.5030530817
2286,3625426.8245252105
2287,3539822.418117075
2288,3363562.285902366
2289,3448682.264224779
2290,3446319.2362855566
2291,3307601.407222923
2292,3340021.043930519
2293,3390734.7648748076
2294,3399074.5797029026
2295,3429916.388422092
2296,3474847.1507391874
2297,3491935.0851129577
2298,3433064.7570559788
2299,3404010.480622196
2300,3438754.224535018
2301,3476942.464189507
2302,3529975.3768415707
2303,3480309.685323006
2304,3421154.291254454
2305,3355114.645668464
2306,3352342.58936594
2307,3398902.3804482026
2308,3410458.2257031435
2309,3401354.743015116
2310,3417349.2934169676
2311,3483558.2921631658
2312,3461793.7586309533
2313,3433422.8758472656
2314,3389268.0789598254
2315,3395542.7852931097
2316,3409470.3691673707
2317,3346661.777734536
2318,3355885.396225059
2319,3365381.623258541
2320,3258655.91993597
2321,3169134.324957121
2322,3257056.77429654
2323,3201703.275803232
2324,3205961.5237741615
2325,3249850.0636040694
2326,3163440.772598869
2327,3213692.286128333
2328,3244984.6404371704
2329,3273729.5110357776
2330,3194665.3510001567
2331,3200627.4178346316
2332,3250395.5956335184
2333,3216177.162423656
2334,3257436.306999192
2335,3239866.5163327134
2336,3269014.223317994
2337,3277813.28200374
2338,3279877.693582188
2339,3265471.417543133
2340,3244703.1406731787
2341,3222997.593208127
2342,3132019.2718140446
2343,3120284.0405049236
2344,3142230.746618171
2345,3139464.7602519365
2346,3111691.004674879
2347,3102156.655489348
2348,3086269.003982109
2349,3080582.261170066
2350,3121801.658904824
2351,3127349.773250389
2352,3133980.871363609
2353,3164036.618838769
2354,3188537.2649081117
2355,3199721.7640277348
2356,3211146.2439604197
2357,3180321.936305502
2358,3179096.6737119593
2359,3165725.1705192216
2360,3152302.431931383
2361,3186595.38170987
2362,3159625.0003074366
2363,3154599.451787077
2364,3145110.6983201113
2365,3132338.067646259
2366,3072538.850131712
2367,3114053.861891814
2368,3082689.3654051195
2369,3121574.7491337117
2370,3155030.2149205343
2371,3152122.2902085567
2372,3195660.5512271
2373,3207770.2019673064
2374,3219282.633643628
2375,3214844.4106970443
2376,3213334.0971145565
2377,3204026.1579902587
2378,3191333.1170047987
2379,3190924.3647129866
2380,3183114.4742408814
2381,3146151.556508583
2382,3136984.562290546
2383,3120198.8536585625
2384,3130916.9729254465
2385,3115723.340316025
2386,3120309.2289916445
2387,3100747.3132288726
2388,3115257.549736352
2389,3109273.813852446
2390,3102680.5469424115
2391,3096564.971057201
2392,3115072.1935714562
2393,3121315.9251163676
2394,3168122.3472904502
2395,3185771.44810846
2396,3150491.1446559853
2397,3173490.2570529087
2398,3189277.9713885505
2399,3200559.3684131242
2400,3228443.2531813704
2401,3228405.2320522284
2402,3211892.4890089314
2403,3222149.3132743686
2404,3214097.1360796024
2405,3249990.750982291
2406,3269788.6996038314
2407,3290224.1679710215
2408,3284156.576908829
2409,3279533.576892937
2410,3314409.6693635513
2411,3280328.6814102875
2412,3268636.7535966495
2413,3284958.4354765317
2414,3287536.519846649
2415,3303415.810634003
2416,3298620.9046928408
2417,3274486.37444748
2418,3252374.908027802
2419,3222988.6788212587
2420,3239429.954963837
2421,3236926.6705570985
2422,3323115.5991496276
2423,3333321.4399198913
2424,3335623.022969208
2425,3349540.530842743
2426,3330328.584540253
2427,3315551.3041239935
2428,3327823.7013835143
2429,3361911.3780033877
2430,3371516.5018656924
2431,3369148.1297453316
2432,3358566.945825653
2433,3354417.5754545587
2434,3348142.2825736995
2435,3372809.0916178892
2436,3376239.1878959653
2437,3366984.763498993
2438,3384310.104940643
2439,3384938.019452362
2440,3353788.3135002144
2441,3359981.961091766
2442,3359315.438103486
2443,3364557.5591813657
2444,3390692.3722013854
2445,3417644.9941300964
2446,3443649.2709013373
2447,3448605.6668009954
2448,3405280.0109184263
2449,3386330.8553007506
2450,3373317.1240251157
2451,3363063.585345917
2452,3354902.3984916685
2453,3375710.6126091005
2454,3395632.5450114445
2455,3386634.9553337097
2456,3368495.132760468
2457,3345823.9928337093
2458,3366149.0366703793
2459,3345419.9643608094
2460,3255712.7214921573
2461,3190007.446841278
2462,3210290.802613983
2463,3207113.2308647153
2464,3270857.638065643
2465,3278887.1216691593
2466,3243022.3856596374
2467,3250249.2538591004
2468,3233095.043452606
2469,3205232.547306366
2470,3116477.723246307
2471,3158276.4645439144
2472,3130210.6243315125
2473,3141715.135735321
2474,3207230.5231657405
2475,3215632.8910441585
2476,3247375.3322819523
2477,3258705.149617157
2478,3279067.088766327
2479,3293117.497541962
2480,3357869.374893036
2481,3379679.0101872254
2482,3345772.365682831
2483,3260011.5361125185
2484,3257566.792549286
2485,3236144.411968231
2486,3256828.583340301
2487,3262027.9119047546
2488,3224416.2278556833
2489,3148004.2154216003
2490,3132359.0485514835
